20231105T010244_T53JLM_20231106_tile052,2.57
20231105T010244_T53JLM_20231106_tile053,0.94
20231105T010244_T53JLM_20231106_tile054,0.76
20231105T010244_T53JLM_20231106_tile066,0.59
20231105T010244_T53JLM_20231106_tile067,0.58
20231105T010244_T53JLM_20231106_tile068,0.59
20231105T010244_T53JLM_20231106_tile080,0.59
20231105T010244_T53JLM_20231106_tile081,0.64
20231105T010244_T53JLM_20231106_tile082,0.98
20231105T010244_T53JLM_20231106_tile094,0.65
20231105T010244_T53JLM_20231106_tile122,0.73
20231105T010244_T53JLM_20231106_tile134,0.66
20231105T010244_T53JLM_20231106_tile144,1.16
20231105T010244_T53JLM_20231106_tile148,0.62
20231105T010244_T53JLM_20231106_tile149,0.62
20231105T010244_T53JLM_20231106_tile152,0.70
20231105T010244_T53JLM_20231106_tile154,0.77
20231105T010244_T53JLM_20231106_tile156,0.76
20231105T010244_T53JLM_20231106_tile158,0.69
20231105T010244_T53JLM_20231106_tile163,0.73
20231105T010244_T53JLM_20231106_tile164,0.69
20231105T010244_T53JLM_20231106_tile167,0.68
20231105T010244_T53JLM_20231106_tile169,0.60
20231105T010244_T53JLM_20231106_tile170,0.56
20231105T010244_T53JLM_20231106_tile171,0.74
20231105T010244_T53JLM_20231106_tile173,0.61
20231105T010244_T53JLM_20231106_tile176,0.62
20231105T010244_T53JLM_20231106_tile179,0.59
20231105T010244_T53JLM_20231106_tile184,0.65
20231105T010244_T53JLM_20231106_tile186,0.61
20231105T010244_T53JLM_20231106_tile187,0.60
20231105T010244_T53JLM_20231106_tile194,0.65
20231105T010244_T53JLM_20231106_tile205,0.81
20231105T010244_T53JLM_20231106_tile206,0.86
20231105T010244_T53JLM_20231106_tile207,0.66
20231105T010244_T53JLM_20231106_tile208,0.65
20231105T010244_T53JLM_20231106_tile221,0.56
20231105T010244_T53JLM_20231106_tile222,0.75
20231128T142858_T19KFT_20231129_tile002,0.71
20231128T142858_T19KFT_20231129_tile003,0.62
20231128T142858_T19KFT_20231129_tile008,0.64
20231128T142858_T19KFT_20231129_tile009,0.77
20231128T142858_T19KFT_20231129_tile014,0.69
20240125T084858_T34HEK_20240127_tile041,0.62
20240125T084858_T34HEK_20240127_tile042,0.59
20240125T084858_T34HEK_20240127_tile058,0.55
20240125T084858_T34HEK_20240127_tile059,0.54
20240125T084858_T34HEK_20240127_tile060,0.55
20240125T084858_T34HEK_20240127_tile074,0.57
20240125T084858_T34HEK_20240127_tile075,0.66
20240125T084858_T34HEK_20240127_tile077,0.57
20240501T153107_T18LTM_20240429_tile039,0.54
20240501T153107_T18LTM_20240429_tile043,0.58
20240501T153107_T18LTM_20240429_tile047,0.53
20240501T153107_T18LTM_20240429_tile055,0.52
20240501T153107_T18LTM_20240429_tile063,0.54
20240501T153107_T18LTM_20240429_tile071,0.57
20240501T153107_T18LTM_20240429_tile079,0.58
20240501T153130_T18LUL_20240429_tile082,0.57
20240630T074436_T37MCS_20240701_tile121,0.56
20240630T074436_T37MCS_20240701_tile123,0.56
20240630T074436_T37MCS_20240701_tile138,0.60
20240630T074436_T37MCS_20240701_tile177,0.56
20240630T074436_T37MCS_20240701_tile228,0.58
20240630T074436_T37MCS_20240701_tile244,0.60
20240703T083739_T35JNL_20240704_tile026,0.55
20240703T083739_T35JNL_20240704_tile042,0.55
20240703T083739_T35JNL_20240704_tile043,0.55
20240703T083739_T35JNL_20240704_tile044,0.54
20240703T083739_T35JNL_20240704_tile058,0.51
20240703T083739_T35JNL_20240704_tile059,0.53
20240703T083739_T35JNL_20240704_tile060,0.52
20240703T083739_T35JNL_20240704_tile061,0.53
20240703T083739_T35JNL_20240704_tile062,0.58
20240703T083739_T35JNL_20240704_tile074,0.55
20240703T083739_T35JNL_20240704_tile075,0.56
20240703T083739_T35JNL_20240704_tile076,0.55
20240703T083739_T35JNL_20240704_tile077,0.55
20240703T083739_T35JNL_20240704_tile078,0.58
20240703T083739_T35JNL_20240704_tile079,0.60
20240703T083739_T35JNL_20240704_tile093,0.56
20240703T083739_T35JNL_20240704_tile094,0.56
20240703T083739_T35JNL_20240704_tile095,0.56
20240703T083739_T35JNL_20240704_tile096,0.55
20240703T083739_T35JNL_20240704_tile097,0.71
20240703T083739_T35JNL_20240704_tile111,0.58
20240703T083739_T35JNL_20240704_tile112,0.59
20240703T083739_T35JNL_20240704_tile113,0.59
20240703T083739_T35JNL_20240704_tile114,0.64
20240703T083739_T35JNL_20240704_tile115,0.65
20240703T083739_T35JNL_20240704_tile124,0.52
20240703T083739_T35JNL_20240704_tile125,0.57
20240703T083739_T35JNL_20240704_tile126,0.56
20240703T083739_T35JNL_20240704_tile127,0.55
20240703T083739_T35JNL_20240704_tile128,0.54
20240703T083739_T35JNL_20240704_tile129,0.56
20240703T083739_T35JNL_20240704_tile130,0.56
20240703T083739_T35JNL_20240704_tile131,0.60
20240703T083739_T35JNL_20240704_tile132,0.62
20240703T083739_T35JNL_20240704_tile133,0.62
20240703T083739_T35JNL_20240704_tile142,0.62
20240703T083739_T35JNL_20240704_tile143,0.56
20240703T083739_T35JNL_20240704_tile144,0.60
20240703T083739_T35JNL_20240704_tile145,0.57
20240703T083739_T35JNL_20240704_tile146,0.56
20240703T083739_T35JNL_20240704_tile147,0.57
20240703T083739_T35JNL_20240704_tile148,0.53
20240703T083739_T35JNL_20240704_tile149,0.54
20240703T083739_T35JNL_20240704_tile150,0.55
20240703T083739_T35JNL_20240704_tile151,0.55
20240703T083739_T35JNL_20240704_tile158,0.62
20240703T083739_T35JNL_20240704_tile159,0.56
20240703T083739_T35JNL_20240704_tile160,0.63
20240703T083739_T35JNL_20240704_tile161,0.56
20240703T083739_T35JNL_20240704_tile162,0.58
20240703T083739_T35JNL_20240704_tile163,0.56
20240703T083739_T35JNL_20240704_tile164,0.56
20240703T083739_T35JNL_20240704_tile165,0.56
20240703T083739_T35JNL_20240704_tile166,0.56
20240703T083739_T35JNL_20240704_tile167,0.56
20240703T083739_T35JNL_20240704_tile168,0.58
20240703T083739_T35JNL_20240704_tile169,0.67
20240703T083739_T35JNL_20240704_tile176,0.66
20240703T083739_T35JNL_20240704_tile177,0.67
20240703T083739_T35JNL_20240704_tile178,0.65
20240703T083739_T35JNL_20240704_tile179,0.55
20240703T083739_T35JNL_20240704_tile180,0.54
20240703T083739_T35JNL_20240704_tile181,0.63
20240703T083739_T35JNL_20240704_tile182,0.55
20240703T083739_T35JNL_20240704_tile183,0.63
20240703T083739_T35JNL_20240704_tile184,0.55
20240703T083739_T35JNL_20240704_tile185,0.55
20240703T083739_T35JNL_20240704_tile186,0.55
20240703T083739_T35JNL_20240704_tile193,0.57
20240703T083739_T35JNL_20240704_tile194,0.56
20240703T083739_T35JNL_20240704_tile196,0.57
20240703T083739_T35JNL_20240704_tile197,0.54
20240703T083739_T35JNL_20240704_tile198,0.55
20240703T083739_T35JNL_20240704_tile199,0.59
20240703T083739_T35JNL_20240704_tile200,0.56
20240703T083739_T35JNL_20240704_tile201,0.54
20240703T083739_T35JNL_20240704_tile202,0.56
20240703T083739_T35JNL_20240704_tile209,0.57
20240703T083739_T35JNL_20240704_tile210,0.55
20240703T083739_T35JNL_20240704_tile211,0.54
20240703T083739_T35JNL_20240704_tile214,0.59
20240703T083739_T35JNL_20240704_tile215,0.60
20240703T083739_T35JNL_20240704_tile216,0.56
20240703T083739_T35JNL_20240704_tile217,0.55
20240703T083739_T35JNL_20240704_tile218,0.57
20241031T144732_T19LDC_20241101_tile012,0.62
20241031T144732_T19LDC_20241101_tile023,0.60
20241031T144732_T19LDC_20241101_tile034,0.59
20241031T144732_T19LDC_20241101_tile045,0.56
20241031T144732_T19LDC_20241101_tile046,0.61
20241031T144732_T19LDC_20241101_tile056,0.58
20241031T144732_T19LDC_20241101_tile057,0.63
20241031T144732_T19LDC_20241101_tile058,0.64
20241031T144732_T19LDC_20241101_tile059,0.65
20241031T144732_T19LDC_20241101_tile067,0.73
20241031T144732_T19LDC_20241101_tile068,0.60
20241031T144732_T19LDC_20241101_tile069,0.61
20241031T144732_T19LDC_20241101_tile070,0.59
20241031T144732_T19LDC_20241101_tile078,0.65
20241031T144732_T19LDC_20241101_tile079,0.62
20241031T144732_T19LDC_20241101_tile081,0.61
20241031T144732_T19LDC_20241101_tile089,0.68
20241031T144732_T19LDC_20241101_tile090,0.81
20241031T144732_T19LDC_20241101_tile100,0.73
20241031T144732_T19LDC_20241101_tile102,0.68
20241031T144732_T19LDC_20241101_tile103,0.63
20241031T144732_T19LDC_20241101_tile111,0.60
20241031T144732_T19LDC_20241101_tile113,0.61
20241031T144732_T19LDC_20241101_tile114,0.61
20241031T144732_T19LDC_20241101_tile115,0.66
20241031T144732_T19LDC_20241101_tile116,0.67
20241031T144732_T19LDC_20241101_tile117,0.67
20241031T144732_T19LDC_20241101_tile122,0.57
20241031T144732_T19LDC_20241101_tile123,0.59
20241031T144732_T19LDC_20241101_tile124,0.71
20241031T144732_T19LDC_20241101_tile125,0.74
20241031T144732_T19LDC_20241101_tile126,0.64
20241031T144732_T19LDC_20241101_tile127,0.64
20241031T144732_T19LDC_20241101_tile135,0.61
20241031T144732_T19LDC_20241101_tile136,0.61
20241031T144732_T19LDC_20241101_tile144,0.60
20241031T144732_T19LDC_20241101_tile155,0.57
20241031T144732_T19LDC_20241101_tile157,0.59
20241031T144732_T19LDC_20241101_tile166,0.69
20250124T093346_T33KVS_20250123_tile014,0.80
20250124T093346_T33KVS_20250123_tile016,0.75
20250124T093346_T33KVS_20250123_tile017,0.79
20250124T093346_T33KVS_20250123_tile033,0.59
20250124T093346_T33KVS_20250123_tile043,0.78
20250124T093346_T33KVS_20250123_tile051,0.60
20250124T093346_T33KVS_20250123_tile054,0.59
20250124T093346_T33KVS_20250123_tile060,0.63
20250124T093346_T33KVS_20250123_tile061,0.58
20250124T093346_T33KVS_20250123_tile062,0.63
20250124T093346_T33KVS_20250123_tile063,0.62
20250124T093346_T33KVS_20250123_tile064,0.61
20250124T093346_T33KVS_20250123_tile066,0.54
20250124T093346_T33KVS_20250123_tile069,0.54
